MMSI,MMSI_String,ShipName,latitude,longitude,time_utc,Cog,CommunicationState,Latitude,Longitude,MessageID,NavigationalStatus,PositionAccuracy,Raim,RateOfTurn,RepeatIndicator,Sog,Spare,SpecialManoeuvreIndicator,Timestamp,TrueHeading,UserID,Valid,port
563264800,563264800,POSH COURAGE,1.2195616666666667,103.72381666666666,2025-07-13T11:32:09.393107+00:00,4.3,0,1.2195616666666667,103.72381666666666,3,1,True,True,0,0,0.2,0,0,8,88,563264800,True,singapore
564375000,564375000,MARLIN TIGA         ,1.2241900000000001,103.71738,2025-07-13T11:32:09.413867+00:00,9.9,33111,1.2241900000000001,103.71738,1,0,False,False,0,0,0.2,0,0,9,93,564375000,True,singapore
565918000,565918000,PILOT GP46          ,1.2571733333333335,103.84131833333332,2025-07-13T11:32:09.430171+00:00,184.4,2244,1.2571733333333335,103.84131833333332,1,2,False,False,-128,0,0.1,0,0,8,511,565918000,True,singapore
566612000,566612000,SEA ENDURANCE       ,1.24385,103.90941333333333,2025-07-13T11:32:09.550689+00:00,320.5,22144,1.24385,103.90941333333333,1,0,False,False,-128,0,0.0,0,0,6,511,566612000,True,singapore
212353000,212353000,HYUNDAI SHANGHAI    ,1.2844666666666666,103.75906666666667,2025-07-13T11:32:10.501655+00:00,277.0,0,1.2844666666666666,103.75906666666667,3,5,False,False,0,0,0.0,0,0,9,121,212353000,True,singapore
525300666,525300666,MEX DE OCEAN 9 ,1.1586833333333333,103.95579333333333,2025-07-13T11:32:11.304066+00:00,55.4,115710,1.1586833333333333,103.95579333333333,1,8,True,True,-128,0,0.1,0,0,10,511,525300666,True,singapore
525701867,525701867,RAJAWALI CAVALIER   ,1.185185,103.98243166666666,2025-07-13T11:32:11.588698+00:00,133.4,229803,1.185185,103.98243166666666,1,8,True,True,-128,0,0.0,0,0,2,511,525701867,True,singapore
566373000,566373000,CLEANSEAS HARMONY   ,1.199755,103.83135833333334,2025-07-13T11:32:11.590206+00:00,96.5,22144,1.199755,103.83135833333334,1,0,True,True,-128,0,6.5,0,0,11,511,566373000,True,singapore
636025465,636025465,DILIGENT STAR       ,1.1814733333333334,103.710845,2025-07-13T11:32:11.748926+00:00,264.6,84938,1.1814733333333334,103.710845,3,1,False,False,0,0,0.0,0,0,10,199,636025465,True,singapore
257248000,257248000,ELEKTRA             ,1.2603916666666668,103.97973999999999,2025-07-13T11:32:11.792764+00:00,260.5,83211,1.2603916666666668,103.97973999999999,1,0,True,False,4,0,1.0,0,0,8,272,257248000,True,singapore
538004174,538004174,DUBAI BRILLIANCE    ,1.2853116666666666,103.91253333333334,2025-07-13T11:32:12.227507+00:00,206.8,65988,1.2853116666666666,103.91253333333334,1,1,True,False,0,0,0.0,0,0,11,114,538004174,True,singapore
565888000,565888000,KHATIM              ,1.27142,103.89813833333332,2025-07-13T11:32:12.228290+00:00,267.5,49848,1.27142,103.89813833333332,1,0,False,False,0,0,9.4,0,0,12,267,565888000,True,singapore
525006247,525006247,RAJAWALI MIRACLE    ,1.19151,103.98144666666667,2025-07-13T11:32:12.304927+00:00,150.7,84938,1.19151,103.98144666666667,3,1,True,False,-128,0,0.0,0,0,12,511,525006247,True,singapore
563077750,563077750,JMS SUNSHINE        ,1.2552416666666666,103.61193333333334,2025-07-13T11:32:12.358782+00:00,360.0,22144,1.2552416666666666,103.61193333333334,1,8,False,False,-128,0,0.1,0,0,11,511,563077750,True,singapore
566007000,566007000,ENERGETIC           ,1.2651816666666666,103.78175166666666,2025-07-13T11:32:12.531447+00:00,250.7,82817,1.2651816666666666,103.78175166666666,1,0,False,True,0,0,0.0,0,0,13,40,566007000,True,singapore
563021460,563021460,PILOT GP57          ,1.2246516666666667,103.688975,2025-07-13T11:32:12.555347+00:00,206.3,2232,1.2246516666666667,103.688975,1,5,False,False,-128,0,18.0,0,0,11,511,563021460,True,singapore
563085680,563085680,PILOT 13            ,1.2570616666666665,103.84109,2025-07-13T11:32:12.600831+00:00,330.3,49819,1.2570616666666665,103.84109,1,15,False,True,-128,0,0.0,0,0,11,511,563085680,True,singapore
566500000,566500000,BATAM FAST19,1.2616566666666666,103.82014000000001,2025-07-13T11:32:12.729937+00:00,262.8,22144,1.2616566666666666,103.82014000000001,1,0,True,False,-128,0,5.9,0,0,7,511,566500000,True,singapore
574624000,574624000,TAY SON 3           ,1.2896566666666667,103.68262833333333,2025-07-13T11:32:12.731632+00:00,122.8,0,1.2896566666666667,103.68262833333333,3,5,True,False,0,0,0.0,0,0,9,241,574624000,True,singapore
563243900,563243900,PEARL LILY          ,1.2859516666666666,103.99479666666666,2025-07-13T11:32:12.937935+00:00,186.4,83079,1.2859516666666666,103.99479666666666,1,0,False,False,0,0,0.0,0,0,10,70,563243900,True,singapore
525401069,525401069,PANCARAN NUSANTARA  ,1.2029166666666666,103.90026666666667,2025-07-13T11:32:13.066057+00:00,67.0,197088,1.2029166666666666,103.90026666666667,1,0,False,False,0,0,9.9,0,0,10,67,525401069,True,singapore
564688000,564688000,DESNA               ,1.2269299999999999,103.71544333333333,2025-07-13T11:32:13.109317+00:00,105.8,50180,1.2269299999999999,103.71544333333333,1,0,False,False,5,0,0.4,0,0,13,105,564688000,True,singapore
667002224,667002224,,1.2138316666666666,103.65183999999999,2025-07-13T11:32:13.318934+00:00,175.7,86410,1.2138316666666666,103.65183999999999,1,8,False,False,0,0,0.1,0,0,11,72,667002224,True,singapore
441386000,441386000,SKY RUNNER          ,1.1818666666666668,103.70361666666666,2025-07-13T11:32:13.373856+00:00,98.0,0,1.1818666666666668,103.70361666666666,3,1,True,False,0,0,0.0,0,0,12,176,441386000,True,singapore
566623000,566623000,RESOLUTE NN24       ,1.260985,103.82492166666665,2025-07-13T11:32:13.522348+00:00,48.0,50126,1.260985,103.82492166666665,1,8,True,False,-128,0,1.3,0,0,14,511,566623000,True,singapore
636015743,636015743,MSC ARCHIMIDIS      ,1.2416616666666667,103.63337833333334,2025-07-13T11:32:13.800249+00:00,86.8,66043,1.2416616666666667,103.63337833333334,1,0,True,False,16,0,1.1,0,0,8,21,636015743,True,singapore
566734000,566734000,PW TENANG           ,1.21755,103.74696666666667,2025-07-13T11:32:13.826446+00:00,210.8,66048,1.21755,103.74696666666667,1,0,True,True,0,0,0.1,0,0,14,118,566734000,True,singapore
563019670,563019670,CLEANSEAS FERRY 2   ,1.206345,103.79225166666667,2025-07-13T11:32:13.865684+00:00,254.6,49510,1.206345,103.79225166666667,1,15,True,True,0,0,0.1,0,0,14,63,563019670,True,singapore
533133251,533133251,DUTA ABRAR          ,1.1751,103.93356666666666,2025-07-13T11:32:14.092602+00:00,188.0,84938,1.1751,103.93356666666666,3,1,True,False,-128,0,0.1,0,0,13,511,533133251,True,singapore
538002751,538002751,YASA PEMBE          ,1.2819333333333334,103.904,2025-07-13T11:32:14.201134+00:00,239.0,0,1.2819333333333334,103.904,3,1,False,False,0,0,0.0,0,0,13,127,538002751,True,singapore
574000840,574000840,VIMC BRAVE          ,1.2440333333333333,104.01863333333334,2025-07-13T11:32:14.395618+00:00,80.0,82720,1.2440333333333333,104.01863333333334,1,0,True,False,0,0,10.6,0,0,14,81,574000840,True,singapore
563027790,563027790,ENG HUP VALOUR      ,1.199745,103.78136666666666,2025-07-13T11:32:14.510168+00:00,340.0,22144,1.199745,103.78136666666666,1,0,False,False,-128,0,0.1,0,0,15,511,563027790,True,singapore
525119098,525119098,GG SEJATI           ,1.19426,103.98914666666666,2025-07-13T11:32:14.531192+00:00,172.8,0,1.19426,103.98914666666666,3,1,True,False,-128,0,0.1,0,0,12,511,525119098,True,singapore
542218110,542218110,TB.CRYSTAL AURIGA,1.2764300000000002,103.6416,2025-07-13T11:32:14.926219+00:00,0.0,66089,1.2764300000000002,103.6416,1,0,False,False,-128,0,0.0,0,0,13,511,542218110,True,singapore
565838000,565838000,DRINA               ,1.2208066666666668,103.725295,2025-07-13T11:32:15.091526+00:00,182.7,84538,1.2208066666666668,103.725295,3,1,False,False,-127,0,0.3,0,0,15,124,565838000,True,singapore
311000319,311000319,GENTING DREAM,1.2438133333333332,103.85870333333334,2025-07-13T11:32:15.190215+00:00,148.1,33303,1.2438133333333332,103.85870333333334,1,0,True,False,-13,0,8.9,2,0,12,144,311000319,True,singapore
565102000,565102000,AYER CHERDAS        ,1.2569450000000002,103.84092833333334,2025-07-13T11:32:15.308884+00:00,350.2,26307,1.2569450000000002,103.84092833333334,3,8,False,False,-128,0,0.0,0,0,15,511,565102000,True,singapore
525113026,525113026,TANTO KARYA         ,1.1887483333333333,103.98995166666667,2025-07-13T11:32:15.326483+00:00,189.6,85160,1.1887483333333333,103.98995166666667,3,1,False,False,0,0,0.1,0,0,13,53,525113026,True,singapore
352004681,352004681,V PEGASUS           ,1.18845,103.86516666666667,2025-07-13T11:32:15.676824+00:00,69.0,2272,1.18845,103.86516666666667,1,0,True,False,0,0,9.1,0,0,14,66,352004681,True,singapore
212351000,212351000,HYUNDAI SINGAPORE   ,1.2447833333333334,103.63601666666666,2025-07-13T11:32:15.864257+00:00,113.0,0,1.2447833333333334,103.63601666666666,3,5,True,False,0,0,0.1,0,0,15,271,212351000,True,singapore
563848000,563848000,MERLION 28          ,1.218145,103.79192333333334,2025-07-13T11:32:16.049619+00:00,141.5,11649,1.218145,103.79192333333334,3,5,False,False,-127,0,4.9,0,0,16,123,563848000,True,singapore
319080700,319080700,AZAMANTA            ,1.2654649999999998,103.81191166666667,2025-07-13T11:32:16.271065+00:00,159.1,84650,1.2654649999999998,103.81191166666667,3,5,False,False,5,0,0.0,0,0,14,233,319080700,True,singapore
566724000,566724000,MERLION 25          ,1.2241183333333334,103.79034499999999,2025-07-13T11:32:16.746340+00:00,137.1,83092,1.2241183333333334,103.79034499999999,1,0,True,True,0,0,6.3,0,0,17,129,566724000,True,singapore
538010581,538010581,LIAO HE KOU         ,1.1812416666666665,103.76375666666667,2025-07-13T11:32:17.568571+00:00,320.4,84938,1.1812416666666665,103.76375666666667,3,1,True,False,-3,0,0.0,0,0,17,97,538010581,True,singapore
565641000,565641000,ASL TRANSPORTER 3   ,1.2092583333333333,103.81628500000001,2025-07-13T11:32:17.639191+00:00,305.1,18,1.2092583333333333,103.81628500000001,3,0,False,False,-128,0,5.1,0,0,15,511,565641000,True,singapore
212962000,212962000,CAPE ORIENT         ,1.2562683333333333,103.78314666666667,2025-07-13T11:32:18.039291+00:00,226.3,84938,1.2562683333333333,103.78314666666667,3,5,True,False,0,0,0.0,0,0,7,121,212962000,True,singapore
564462000,564462000,ALPHA               ,1.2730016666666666,103.96540666666667,2025-07-13T11:32:18.092220+00:00,330.4,7776,1.2730016666666666,103.96540666666667,3,0,False,False,-127,0,4.6,0,0,18,303,564462000,True,singapore
565923000,565923000,CLEANSEAS AMITY     ,1.2020899999999999,103.74434,2025-07-13T11:32:18.655844+00:00,267.2,2288,1.2020899999999999,103.74434,1,15,True,False,-128,0,0.0,0,0,17,511,565923000,True,singapore
