MMSI,MMSI_String,ShipName,latitude,longitude,time_utc,Cog,CommunicationState,Latitude,Longitude,MessageID,NavigationalStatus,PositionAccuracy,Raim,RateOfTurn,RepeatIndicator,Sog,Spare,SpecialManoeuvreIndicator,Timestamp,TrueHeading,UserID,Valid,port
368351350,368351350,MARMAC 304          ,33.745846666666665,-118.22423666666667,2025-07-13T11:33:42.311912+00:00,289.2,22136,33.745846666666665,-118.22423666666667,1,15,False,False,0,0,0.0,0,0,41,9,368351350,True,los_angeles
367492920,367492920,WYATT M             ,33.73552166666666,-118.27122666666668,2025-07-13T11:33:43.722501+00:00,90.8,49324,33.73552166666666,-118.27122666666668,1,15,True,False,0,0,0.1,0,0,42,10,367492920,True,los_angeles
368010330,368010330,LILLIAN FOSS        ,33.770673333333335,-118.21252666666666,2025-07-13T11:33:43.723508+00:00,321.7,22148,33.770673333333335,-118.21252666666666,1,0,False,False,0,0,0.0,0,0,41,62,368010330,True,los_angeles
367760290,367760290,FIREBOAT 15         ,33.74789,-118.21544833333334,2025-07-13T11:33:44.540238+00:00,340.1,84010,33.74789,-118.21544833333334,3,5,False,False,-127,0,0.0,0,0,43,310,367760290,True,los_angeles
368024740,368024740,LB PILOT BOAT  ORION,33.747233333333334,-118.21566666666666,2025-07-13T11:33:44.644017+00:00,121.4,8320,33.747233333333334,-118.21566666666666,3,0,False,False,127,0,0.0,0,0,43,99,368024740,True,los_angeles
368084540,368084540,DELTA TERESA        ,33.734188333333336,-118.24353500000001,2025-07-13T11:33:45.023896+00:00,347.0,34446,33.734188333333336,-118.24353500000001,1,0,True,False,0,0,0.1,0,0,43,71,368084540,True,los_angeles
441701000,441701000,SM LONG BEACH       ,33.767466666666664,-118.23716666666665,2025-07-13T11:33:45.911596+00:00,199.0,0,33.767466666666664,-118.23716666666665,3,5,False,False,0,0,0.0,0,0,45,75,441701000,True,los_angeles
368171260,368171260,MADELINE B HAMILTON ,33.73124333333333,-118.26084333333333,2025-07-13T11:33:47.285117+00:00,51.0,22148,33.73124333333333,-118.26084333333333,1,12,True,False,0,0,0.0,0,0,46,342,368171260,True,los_angeles
477293900,477293900,CSCL SUMMER         ,33.736775,-118.19228833333334,2025-07-13T11:33:47.957495+00:00,190.8,84938,33.736775,-118.19228833333334,3,5,False,False,0,0,0.0,0,0,45,90,477293900,True,los_angeles
367104040,367104040,KNOX T              ,33.734935,-118.27086,2025-07-13T11:33:47.976619+00:00,31.0,82084,33.734935,-118.27086,1,15,True,False,-127,0,1.7,0,0,46,198,367104040,True,los_angeles
367133910,367133910,FIREBOAT 4          ,33.76545333333333,-118.25562333333333,2025-07-13T11:33:49.428078+00:00,245.0,114840,33.76545333333333,-118.25562333333333,1,0,False,True,-128,0,0.0,0,0,50,511,367133910,True,los_angeles
368133450,368133450,DARELL HIATT        ,33.727378333333334,-118.19542,2025-07-13T11:33:51.144321+00:00,161.9,49356,33.727378333333334,-118.19542,1,12,True,False,0,0,0.1,0,0,50,247,368133450,True,los_angeles
367661930,367661930,MICHELLE SLOAN      ,33.73815333333333,-118.20949666666667,2025-07-13T11:33:52.335323+00:00,310.7,2254,33.73815333333333,-118.20949666666667,1,0,True,False,0,0,5.3,0,0,52,309,367661930,True,los_angeles
367565520,367565520,LANA                ,33.77117833333333,-118.21286666666667,2025-07-13T11:33:52.450856+00:00,68.1,100263,33.77117833333333,-118.21286666666667,1,0,False,False,-128,0,0.1,0,0,53,511,367565520,True,los_angeles
366998840,366998840,MILLENIUM MAVERICK  ,33.752233333333336,-118.27250000000001,2025-07-13T11:33:54.074588+00:00,164.1,8176,33.752233333333336,-118.27250000000001,3,0,False,False,127,0,3.3,0,0,54,350,366998840,True,los_angeles
367672140,367672140,MAURETANIA          ,33.723553333333335,-118.28043333333333,2025-07-13T11:33:54.316492+00:00,164.5,49306,33.723553333333335,-118.28043333333333,1,15,False,True,-128,0,0.0,0,0,53,511,367672140,True,los_angeles
366888850,366888850,LINDSAY C           ,33.75365166666667,-118.22414333333333,2025-07-13T11:33:55.143541+00:00,169.5,85898,33.75365166666667,-118.22414333333333,3,5,False,False,0,0,0.0,0,0,54,255,366888850,True,los_angeles
367017440,367017440,PIPER INNESS        ,33.77086166666667,-118.21169499999999,2025-07-13T11:33:56.859942+00:00,234.3,84410,33.77086166666667,-118.21169499999999,3,5,True,True,-128,0,0.1,0,0,57,511,367017440,True,los_angeles
367006770,367006770,ROBYN J             ,33.72907333333333,-118.27569166666667,2025-07-13T11:33:57.535128+00:00,273.0,100455,33.72907333333333,-118.27569166666667,1,0,True,True,0,0,0.0,0,0,56,128,367006770,True,los_angeles
367754810,367754810,,33.76999,-118.21352166666667,2025-07-13T11:33:57.694223+00:00,210.3,22148,33.76999,-118.21352166666667,1,0,True,False,0,0,0.0,0,0,57,111,367754810,True,los_angeles
368351350,368351350,MARMAC 304          ,33.74585833333334,-118.22424833333334,2025-07-13T11:34:01.398383+00:00,289.2,531,33.74585833333334,-118.22424833333334,3,15,False,False,0,0,0.0,0,0,0,9,368351350,True,los_angeles
367104040,367104040,KNOX T              ,33.73500166666667,-118.270815,2025-07-13T11:34:01.776796+00:00,34.1,7712,33.73500166666667,-118.270815,3,15,True,False,0,0,1.0,0,0,59,192,367104040,True,los_angeles
367471080,367471080,ISABEL L            ,33.72535666666667,-118.27096833333333,2025-07-13T11:34:02.484073+00:00,168.0,82086,33.72535666666667,-118.27096833333333,1,0,True,False,0,0,6.0,0,0,2,171,367471080,True,los_angeles
367550000,367550000,SHANNON             ,33.745485,-118.22484333333334,2025-07-13T11:34:02.883757+00:00,75.1,85114,33.745485,-118.22484333333334,3,5,True,False,0,0,0.0,0,0,3,190,367550000,True,los_angeles
367693690,367693690,KELLY C             ,33.75329833333333,-118.22383166666667,2025-07-13T11:34:03.135760+00:00,218.7,85546,33.75329833333333,-118.22383166666667,3,5,False,False,0,0,0.0,0,0,3,253,367693690,True,los_angeles
367044560,367044560,PILOT BOAT BANNING  ,33.7628,-118.26564499999999,2025-07-13T11:34:03.278690+00:00,214.9,21891,33.7628,-118.26564499999999,3,15,True,True,-128,0,0.0,0,0,3,511,367044560,True,los_angeles
636021831,636021831,CUL MANILA          ,33.76162333333333,-118.276005,2025-07-13T11:34:03.869033+00:00,283.6,84938,33.76162333333333,-118.276005,3,5,True,False,0,0,0.0,0,0,2,332,636021831,True,los_angeles
368010330,368010330,LILLIAN FOSS        ,33.77068666666666,-118.21253,2025-07-13T11:34:04.737403+00:00,321.7,25619,33.77068666666666,-118.21253,3,0,False,False,0,0,0.0,0,0,3,62,368010330,True,los_angeles
538009205,538009205,PACIFIC TOPAZ       ,33.73567833333333,-118.16919666666666,2025-07-13T11:34:05.572651+00:00,172.5,84938,33.73567833333333,-118.16919666666666,3,1,True,False,0,0,0.0,0,0,3,214,538009205,True,los_angeles
367330510,367330510,PATRICIA ANN,33.75572833333333,-118.2747,2025-07-13T11:34:07.073824+00:00,141.1,4016,33.75572833333333,-118.2747,3,0,True,True,-127,0,3.3,0,0,6,153,367330510,True,los_angeles
367395280,367395280,CLEAN OCEAN         ,33.73193333333333,-118.26423333333334,2025-07-13T11:34:08.124588+00:00,216.3,82105,33.73193333333333,-118.26423333333334,1,0,False,False,0,0,0.2,0,0,7,220,367395280,True,los_angeles
367421990,367421990,H R MORRIS          ,33.75300333333333,-118.22068166666666,2025-07-13T11:34:08.326329+00:00,237.1,33070,33.75300333333333,-118.22068166666666,1,3,True,False,-128,0,0.0,0,0,8,511,367421990,True,los_angeles
367625810,367625810,DELTA AUDREY        ,33.75055166666667,-118.21956666666667,2025-07-13T11:34:09.374662+00:00,244.7,22152,33.75055166666667,-118.21956666666667,1,0,True,False,127,0,3.2,0,0,9,65,367625810,True,los_angeles
219413000,219413000,TORM AGNETE         ,33.748599999999996,-118.21106333333334,2025-07-13T11:34:09.375901+00:00,209.5,84938,33.748599999999996,-118.21106333333334,3,5,True,False,0,0,0.0,0,0,8,57,219413000,True,los_angeles
367034960,367034960,PONO                ,33.767453333333336,-118.216965,2025-07-13T11:34:09.422151+00:00,223.0,98645,33.767453333333336,-118.216965,1,0,False,False,-128,0,0.0,0,0,9,511,367034960,True,los_angeles
368136950,368136950,HERCULES            ,33.733333333333334,-118.24723333333333,2025-07-13T11:34:10.359891+00:00,91.5,65915,33.733333333333334,-118.24723333333333,1,0,False,False,127,0,0.6,0,0,7,122,368136950,True,los_angeles
477116400,477116400,OOCL SUNFLOWER      ,33.752555,-118.21666833333333,2025-07-13T11:34:10.561640+00:00,208.4,49335,33.752555,-118.21666833333333,1,0,False,False,0,0,3.2,0,0,8,40,477116400,True,los_angeles
368237190,368237190,GO BEYOND           ,33.74646166666667,-118.22466666666666,2025-07-13T11:34:10.778970+00:00,265.1,85674,33.74646166666667,-118.22466666666666,3,5,True,False,0,0,0.0,0,0,11,10,368237190,True,los_angeles
538008861,538008861,SEAWAYS GUAYAQUIL   ,33.7726,-118.22101666666667,2025-07-13T11:34:10.842380+00:00,324.0,84938,33.7726,-118.22101666666667,3,5,False,False,0,0,0.0,0,0,10,237,538008861,True,los_angeles
367124980,367124980,BEN CHERAMIE        ,33.73451333333333,-118.270745,2025-07-13T11:34:11.214362+00:00,222.8,33182,33.73451333333333,-118.270745,1,0,True,True,-128,0,0.0,0,0,11,511,367124980,True,los_angeles
368375410,368375410,METS-3              ,33.763403333333336,-118.26044,2025-07-13T11:34:11.844087+00:00,360.0,22152,33.763403333333336,-118.26044,1,0,True,True,0,0,0.0,0,0,11,177,368375410,True,los_angeles
368136950,368136950,HERCULES            ,33.733333333333334,-118.24723333333333,2025-07-13T11:34:13.149157+00:00,81.9,9040,33.733333333333334,-118.24723333333333,3,0,False,False,127,0,0.6,0,0,10,123,368136950,True,los_angeles
367044560,367044560,PILOT BOAT BANNING  ,33.762798333333336,-118.26564666666667,2025-07-13T11:34:13.272949+00:00,214.3,49313,33.762798333333336,-118.26564666666667,1,15,True,True,-128,0,0.0,0,0,13,511,367044560,True,los_angeles
367035570,367035570,AMERICAN ISLANDER   ,33.73341,-118.26349499999999,2025-07-13T11:34:13.827852+00:00,225.8,33280,33.73341,-118.26349499999999,1,3,False,True,0,0,0.0,0,0,14,178,367035570,True,los_angeles
367199310,367199310,CATALINA JET        ,33.763041666666666,-118.19945833333333,2025-07-13T11:34:15.166498+00:00,243.7,49293,33.763041666666666,-118.19945833333333,1,15,False,False,-128,0,0.1,0,0,16,511,367199310,True,los_angeles
538006995,538006995,CF DIAMOND          ,33.74960333333333,-118.20883333333333,2025-07-13T11:34:17.811327+00:00,192.1,84938,33.74960333333333,-118.20883333333333,3,5,True,False,0,0,0.0,0,0,13,58,538006995,True,los_angeles
367004260,367004260,CABRILLO            ,33.744038333333336,-118.20455333333332,2025-07-13T11:34:18.675036+00:00,127.8,85082,33.744038333333336,-118.20455333333332,3,5,True,False,0,0,0.0,0,0,19,1,367004260,True,los_angeles
367330510,367330510,PATRICIA ANN,33.75556666666667,-118.274545,2025-07-13T11:34:19.637322+00:00,144.7,2276,33.75556666666667,-118.274545,1,0,True,True,127,0,3.4,0,0,19,148,367330510,True,los_angeles
338140889,338140889,SEA GUARDIAN        ,33.769998333333334,-118.21234166666666,2025-07-13T11:34:20.734574+00:00,227.4,19763,33.769998333333334,-118.21234166666666,3,15,True,True,-128,0,0.0,0,0,20,511,338140889,True,los_angeles
353592000,353592000,ONE HANOI           ,33.75396666666667,-118.26376666666667,2025-07-13T11:34:22.235374+00:00,19.0,0,33.75396666666667,-118.26376666666667,3,5,False,False,0,0,0.0,0,0,21,42,353592000,True,los_angeles
368226970,368226970,LA FIREBOAT 2       ,33.74041166666667,-118.27827333333333,2025-07-13T11:34:22.590948+00:00,243.4,2205,33.74041166666667,-118.27827333333333,1,0,False,True,-128,0,0.1,0,0,23,511,368226970,True,los_angeles
367175860,367175860,INDEPENDENCE,33.7397,-118.21162166666666,2025-07-13T11:34:22.879193+00:00,318.4,7539,33.7397,-118.21162166666666,3,0,True,True,127,0,5.0,0,0,22,325,367175860,True,los_angeles
416464000,416464000,YM UNICORN          ,33.754333333333335,-118.27366666666667,2025-07-13T11:34:24.175816+00:00,148.4,49304,33.754333333333335,-118.27366666666667,1,0,False,False,9,0,3.3,0,0,23,152,416464000,True,los_angeles
366926740,366926740,TIM QUIGG,33.763616666666664,-118.25703333333333,2025-07-13T11:34:26.002313+00:00,220.3,99270,33.763616666666664,-118.25703333333333,1,0,False,False,0,0,0.0,0,0,26,205,366926740,True,los_angeles
368159190,368159190,LB PILOT POLARIS 3  ,33.74731,-118.21566,2025-07-13T11:34:26.480263+00:00,239.4,22152,33.74731,-118.21566,1,0,False,False,-128,0,0.0,0,0,25,511,368159190,True,los_angeles
366892000,366892000,JAMIE ANN           ,33.753058333333335,-118.21713833333334,2025-07-13T11:34:27.070791+00:00,202.6,3168,33.753058333333335,-118.21713833333334,3,0,True,False,127,0,3.0,0,0,25,214,366892000,True,los_angeles
351124000,351124000,AMERICAN HIGHWAY    ,33.740316666666665,-118.21191,2025-07-13T11:34:27.077400+00:00,319.4,49364,33.740316666666665,-118.21191,1,0,True,False,0,0,5.0,0,0,25,321,351124000,True,los_angeles
368171390,368171390,BROOKS M HAMILTON   ,33.73121666666667,-118.26095000000001,2025-07-13T11:34:28.202006+00:00,263.1,2275,33.73121666666667,-118.26095000000001,1,0,True,False,0,0,0.0,0,0,26,338,368171390,True,los_angeles
366998840,366998840,MILLENIUM MAVERICK  ,33.75168333333333,-118.2723,2025-07-13T11:34:29.947705+00:00,156.7,2308,33.75168333333333,-118.2723,1,0,False,False,-127,0,3.7,0,0,30,337,366998840,True,los_angeles
338602000,338602000,BALTIMORE           ,33.734943333333334,-118.23198666666667,2025-07-13T11:34:30.136029+00:00,234.0,2247,33.734943333333334,-118.23198666666667,1,15,False,False,0,0,0.2,0,0,35,149,338602000,True,los_angeles
338140889,338140889,SEA GUARDIAN        ,33.769998333333334,-118.21234333333334,2025-07-13T11:34:30.215404+00:00,226.8,2278,33.769998333333334,-118.21234333333334,1,15,True,True,-128,0,0.0,0,0,30,511,338140889,True,los_angeles
367401030,367401030,DELTA BILLIE        ,33.753568333333334,-118.215645,2025-07-13T11:34:31.456411+00:00,190.2,133278,33.753568333333334,-118.215645,1,0,False,False,127,0,3.2,0,0,15,189,367401030,True,los_angeles
367175860,367175860,INDEPENDENCE,33.73988,-118.21180666666667,2025-07-13T11:34:33.195286+00:00,319.4,49259,33.73988,-118.21180666666667,1,0,True,True,0,0,5.2,0,0,32,325,367175860,True,los_angeles
338366226,338366226,V.A.POINT VICENTE   ,33.71390833333333,-118.25553833333333,2025-07-13T11:34:33.205636+00:00,264.2,180390,33.71390833333333,-118.25553833333333,1,0,False,False,127,0,24.7,0,0,33,270,338366226,True,los_angeles
241528000,241528000,NICOPOLIS           ,33.724963333333335,-118.21722,2025-07-13T11:34:33.574141+00:00,195.4,84938,33.724963333333335,-118.21722,3,1,True,False,0,0,0.1,0,0,34,265,241528000,True,los_angeles
367471080,367471080,ISABEL L            ,33.72444333333333,-118.27073333333333,2025-07-13T11:34:35.989864+00:00,165.5,1376,33.72444333333333,-118.27073333333333,3,0,True,False,-127,0,6.0,0,0,36,164,367471080,True,los_angeles
366734000,366734000,CAPE ISABEL         ,33.74406833333333,-118.22671333333332,2025-07-13T11:34:37.056900+00:00,0.0,0,33.74406833333333,-118.22671333333332,3,5,False,False,0,0,0.0,0,0,37,11,366734000,True,los_angeles
366760650,366760650,LEADER              ,33.73394833333334,-118.24492333333333,2025-07-13T11:34:39.145694+00:00,169.1,49346,33.73394833333334,-118.24492333333333,1,0,True,False,-127,0,1.9,0,0,38,322,366760650,True,los_angeles
636015183,636015183,YM MASCULINITY      ,33.75133833333334,-118.27365499999999,2025-07-13T11:34:40.372216+00:00,56.3,84522,33.75133833333334,-118.27365499999999,3,5,True,True,0,0,0.0,0,0,39,331,636015183,True,los_angeles
368351350,368351350,MARMAC 304          ,33.745855,-118.22425,2025-07-13T11:34:42.160186+00:00,289.2,22152,33.745855,-118.22425,1,15,False,False,0,0,0.0,0,0,41,9,368351350,True,los_angeles
367533290,367533290,MARIE CHERAMIE,33.734485,-118.27092333333333,2025-07-13T11:34:42.178074+00:00,12.7,2301,33.734485,-118.27092333333333,1,0,False,False,0,0,0.0,0,0,40,4,367533290,True,los_angeles
368226970,368226970,LA FIREBOAT 2       ,33.740271666666665,-118.278245,2025-07-13T11:34:42.528953+00:00,242.6,11345,33.740271666666665,-118.278245,3,0,False,True,-128,0,0.0,0,0,43,511,368226970,True,los_angeles
368010330,368010330,LILLIAN FOSS        ,33.7707,-118.21251166666666,2025-07-13T11:34:43.782982+00:00,321.7,2301,33.7707,-118.21251166666666,1,0,False,False,0,0,0.0,0,0,41,63,368010330,True,los_angeles
367492920,367492920,WYATT M             ,33.73553166666667,-118.27123,2025-07-13T11:34:43.917577+00:00,46.0,34401,33.73553166666667,-118.27123,1,15,True,False,0,0,0.1,0,0,42,10,367492920,True,los_angeles
368084540,368084540,DELTA TERESA        ,33.734143333333336,-118.24352333333333,2025-07-13T11:34:45.136316+00:00,347.0,22152,33.734143333333336,-118.24352333333333,1,0,True,False,0,0,0.1,0,0,43,71,368084540,True,los_angeles
366886630,366886630,EXY JOHNSON,33.737365,-118.278065,2025-07-13T11:34:45.884555+00:00,360.0,85050,33.737365,-118.278065,3,5,False,False,-128,0,0.0,0,0,45,511,366886630,True,los_angeles
368171260,368171260,MADELINE B HAMILTON ,33.73123666666667,-118.26087000000001,2025-07-13T11:34:47.382166+00:00,51.0,2252,33.73123666666667,-118.26087000000001,1,12,True,False,0,0,0.0,0,0,46,341,368171260,True,los_angeles
367104040,367104040,KNOX T              ,33.735015,-118.27077833333333,2025-07-13T11:34:47.969846+00:00,273.0,67327,33.735015,-118.27077833333333,1,15,True,False,0,0,0.1,0,0,46,187,367104040,True,los_angeles
366755010,366755010,MASTER,33.74026,-118.27810500000001,2025-07-13T11:34:48.536957+00:00,196.3,100116,33.74026,-118.27810500000001,1,15,True,False,0,0,0.0,0,0,48,9,366755010,True,los_angeles
368024740,368024740,LB PILOT BOAT  ORION,33.747225,-118.21567,2025-07-13T11:34:48.716459+00:00,121.4,3264,33.747225,-118.21567,3,0,False,False,-127,0,0.0,0,0,47,100,368024740,True,los_angeles
368000890,368000890,ELIZABETH C         ,33.753213333333335,-118.22387166666667,2025-07-13T11:34:48.863887+00:00,60.4,85866,33.753213333333335,-118.22387166666667,3,5,False,False,0,0,0.0,0,0,47,249,368000890,True,los_angeles
338366226,338366226,V.A.POINT VICENTE   ,33.713775,-118.25772666666667,2025-07-13T11:34:49.144556+00:00,266.9,133681,33.713775,-118.25772666666667,3,0,False,False,0,0,24.8,0,0,49,270,338366226,True,los_angeles
367133910,367133910,FIREBOAT 4          ,33.76553833333333,-118.25557333333333,2025-07-13T11:34:49.447658+00:00,238.3,100151,33.76553833333333,-118.25557333333333,1,0,False,True,-128,0,0.1,0,0,50,511,367133910,True,los_angeles
368165820,368165820,V.A.POINT FERMIN    ,33.72338833333333,-118.28053,2025-07-13T11:34:49.629973+00:00,219.1,34620,33.72338833333333,-118.28053,1,0,True,True,-128,0,0.1,0,0,50,511,368165820,True,los_angeles
366978690,366978690,EAGLE               ,33.730985,-118.26134499999999,2025-07-13T11:34:49.715329+00:00,140.0,86266,33.730985,-118.26134499999999,3,5,True,False,0,0,0.0,0,0,48,253,366978690,True,los_angeles
477116400,477116400,OOCL SUNFLOWER      ,33.75203,-118.21708,2025-07-13T11:34:51.628269+00:00,213.3,86253,33.75203,-118.21708,3,0,False,False,127,0,3.2,0,0,50,47,477116400,True,los_angeles
367661930,367661930,MICHELLE SLOAN      ,33.73909833333333,-118.21084666666667,2025-07-13T11:34:52.363519+00:00,311.6,67493,33.73909833333333,-118.21084666666667,1,0,True,False,127,0,5.2,0,0,52,319,367661930,True,los_angeles
367565520,367565520,LANA                ,33.77118,-118.21288166666666,2025-07-13T11:34:52.467499+00:00,68.1,82064,33.77118,-118.21288166666666,1,0,False,False,-128,0,0.0,0,0,53,511,367565520,True,los_angeles
368133450,368133450,DARELL HIATT        ,33.72737,-118.19540833333333,2025-07-13T11:34:53.272876+00:00,161.9,34675,33.72737,-118.19540833333333,1,12,True,False,0,0,0.1,0,0,50,248,368133450,True,los_angeles
636022702,636022702,MEDI GIANNUTRI      ,33.74919166666667,-118.20669333333333,2025-07-13T11:34:54.763118+00:00,88.5,84858,33.74919166666667,-118.20669333333333,3,5,False,False,0,0,0.0,0,0,53,179,636022702,True,los_angeles
366998840,366998840,MILLENIUM MAVERICK  ,33.75128333333333,-118.27203333333334,2025-07-13T11:34:57.330782+00:00,154.9,4272,33.75128333333333,-118.27203333333334,3,0,False,False,127,0,3.5,0,0,57,348,366998840,True,los_angeles
367616090,367616090,SEA FORCE           ,33.770025,-118.212515,2025-07-13T11:34:59.359829+00:00,7.9,84218,33.770025,-118.212515,3,5,True,False,0,0,0.0,0,0,59,288,367616090,True,los_angeles
366857070,366857070,JET CAT EXPRESS     ,33.763025,-118.19926666666667,2025-07-13T11:34:59.887331+00:00,229.2,83914,33.763025,-118.19926666666667,3,5,False,True,-128,0,0.0,0,0,0,511,366857070,True,los_angeles
368024740,368024740,LB PILOT BOAT  ORION,33.74722333333333,-118.21566666666666,2025-07-13T11:35:00.592662+00:00,121.4,114854,33.74722333333333,-118.21566666666666,1,0,False,False,127,0,0.0,0,0,59,102,368024740,True,los_angeles
367471080,367471080,ISABEL L            ,33.72370166666666,-118.27047833333333,2025-07-13T11:35:03.048649+00:00,163.4,65601,33.72370166666666,-118.27047833333333,1,0,True,False,0,0,7.0,0,0,2,165,367471080,True,los_angeles
311001625,311001625,SAGA ODYSSEY        ,33.734721666666665,-118.15069166666667,2025-07-13T11:35:03.548533+00:00,232.2,0,33.734721666666665,-118.15069166666667,3,1,False,False,0,0,0.0,0,0,1,277,311001625,True,los_angeles
338926431,338926431,CGC TERRELL HORNE,33.72499166666667,-118.26926499999999,2025-07-13T11:35:04.429373+00:00,65.0,86250,33.72499166666667,-118.26926499999999,3,5,True,False,0,0,0.0,0,0,2,160,338926431,True,los_angeles
366999711,366999711,CG TERN,33.72611166666667,-118.26974666666666,2025-07-13T11:35:05.399568+00:00,166.5,84778,33.72611166666667,-118.26974666666666,3,5,True,False,-128,0,0.0,0,0,4,511,366999711,True,los_angeles
351124000,351124000,AMERICAN HIGHWAY    ,33.74107333333333,-118.21262499999999,2025-07-13T11:35:06.556214+00:00,321.8,77261,33.74107333333333,-118.21262499999999,3,0,True,False,0,0,5.2,0,0,5,323,351124000,True,los_angeles
636025233,636025233,VOLARE              ,33.73022,-118.22811166666666,2025-07-13T11:35:07.126161+00:00,259.9,84938,33.73022,-118.22811166666666,3,1,True,False,0,0,0.0,0,0,5,181,636025233,True,los_angeles
367754810,367754810,,33.769995,-118.21352333333333,2025-07-13T11:35:08.041808+00:00,316.4,82066,33.769995,-118.21352333333333,1,0,True,False,0,0,0.0,0,0,7,111,367754810,True,los_angeles
367395280,367395280,CLEAN OCEAN         ,33.73193333333333,-118.26424999999999,2025-07-13T11:35:08.199407+00:00,219.5,65834,33.73193333333333,-118.26424999999999,1,0,False,False,0,0,0.2,0,0,8,220,367395280,True,los_angeles
367421990,367421990,H R MORRIS          ,33.75299666666667,-118.220685,2025-07-13T11:35:08.243482+00:00,228.4,22156,33.75299666666667,-118.220685,1,3,True,False,-128,0,0.0,0,0,8,511,367421990,True,los_angeles
367625810,367625810,DELTA AUDREY        ,33.750258333333335,-118.22055333333333,2025-07-13T11:35:09.233511+00:00,252.7,26131,33.750258333333335,-118.22055333333333,3,0,True,False,0,0,3.1,0,0,9,78,367625810,True,los_angeles
367034960,367034960,PONO                ,33.767448333333334,-118.21695333333334,2025-07-13T11:35:09.290404+00:00,199.5,82100,33.767448333333334,-118.21695333333334,1,0,False,False,-128,0,0.0,0,0,9,511,367034960,True,los_angeles
367330510,367330510,PATRICIA ANN,33.754918333333336,-118.27395,2025-07-13T11:35:09.893783+00:00,142.0,4449,33.754918333333336,-118.27395,3,0,True,True,127,0,3.7,0,0,9,164,367330510,True,los_angeles
368136950,368136950,HERCULES            ,33.73336666666667,-118.24725,2025-07-13T11:35:10.482322+00:00,306.0,49349,33.73336666666667,-118.24725,1,0,False,False,-127,0,0.2,0,0,7,112,368136950,True,los_angeles
477116400,477116400,OOCL SUNFLOWER      ,33.75180833333334,-118.21727333333334,2025-07-13T11:35:10.621260+00:00,216.0,33153,33.75180833333334,-118.21727333333334,1,0,False,False,127,0,3.2,0,0,8,50,477116400,True,los_angeles
367124980,367124980,BEN CHERAMIE        ,33.734516666666664,-118.27072666666666,2025-07-13T11:35:11.268840+00:00,219.4,22156,33.734516666666664,-118.27072666666666,1,0,True,True,-128,0,0.0,0,0,11,511,367124980,True,los_angeles
368375410,368375410,METS-3              ,33.76343333333333,-118.26041333333333,2025-07-13T11:35:11.848129+00:00,360.0,2214,33.76343333333333,-118.26041333333333,1,0,True,True,0,0,0.0,0,0,11,176,368375410,True,los_angeles
367044560,367044560,PILOT BOAT BANNING  ,33.762795000000004,-118.26564666666667,2025-07-13T11:35:13.397724+00:00,215.4,33257,33.762795000000004,-118.26564666666667,1,15,True,True,-128,0,0.0,0,0,13,511,367044560,True,los_angeles
367035570,367035570,AMERICAN ISLANDER   ,33.73343666666667,-118.26349666666667,2025-07-13T11:35:13.895887+00:00,226.8,22156,33.73343666666667,-118.26349666666667,1,3,False,True,0,0,0.0,0,0,14,178,367035570,True,los_angeles
367199310,367199310,CATALINA JET        ,33.763038333333334,-118.19945666666668,2025-07-13T11:35:15.112793+00:00,242.8,33326,33.763038333333334,-118.19945666666668,1,15,False,False,-128,0,0.0,0,0,16,511,367199310,True,los_angeles
368136950,368136950,HERCULES            ,33.73338333333333,-118.24726666666668,2025-07-13T11:35:16.139374+00:00,299.3,4336,33.73338333333333,-118.24726666666668,3,0,False,False,-127,0,0.2,0,0,13,109,368136950,True,los_angeles
229622000,229622000,MSC TRIESTE         ,33.754535,-118.231665,2025-07-13T11:35:16.189784+00:00,144.6,84570,33.754535,-118.231665,3,5,False,False,0,0,0.0,0,0,16,250,229622000,True,los_angeles
367625810,367625810,DELTA AUDREY        ,33.750193333333335,-118.22074166666667,2025-07-13T11:35:19.764931+00:00,255.0,2239,33.750193333333335,-118.22074166666667,1,0,True,False,0,0,3.1,0,0,20,78,367625810,True,los_angeles
477845600,477845600,COSCO ITALY         ,33.753703333333334,-118.21417666666666,2025-07-13T11:35:21.068087+00:00,80.4,84874,33.753703333333334,-118.21417666666666,3,5,False,False,0,0,0.0,0,0,21,0,477845600,True,los_angeles
366892000,366892000,JAMIE ANN           ,33.75237,-118.21754333333334,2025-07-13T11:35:21.908777+00:00,207.2,82032,33.75237,-118.21754333333334,1,0,True,False,0,0,3.1,0,0,20,215,366892000,True,los_angeles
636022451,636022451,MSC MARTINA MARIA   ,33.75167666666667,-118.24132666666667,2025-07-13T11:35:22.546000+00:00,282.9,84938,33.75167666666667,-118.24132666666667,3,5,False,False,0,0,0.0,0,0,21,250,636022451,True,los_angeles
354632000,354632000,GLORY CUIABA        ,33.735566666666664,-118.15943333333333,2025-07-13T11:35:22.608698+00:00,178.0,0,33.735566666666664,-118.15943333333333,3,1,False,False,0,0,0.0,0,0,22,242,354632000,True,los_angeles
366921510,366921510,SUN SPIRIT          ,33.755993333333336,-118.27400333333334,2025-07-13T11:35:23.408634+00:00,316.1,84874,33.755993333333336,-118.27400333333334,3,5,True,False,-24,0,0.0,0,0,21,152,366921510,True,los_angeles
