MMSI,MMSI_String,ShipName,latitude,longitude,time_utc,Cog,CommunicationState,Latitude,Longitude,MessageID,NavigationalStatus,PositionAccuracy,Raim,RateOfTurn,RepeatIndicator,Sog,Spare,SpecialManoeuvreIndicator,Timestamp,TrueHeading,UserID,Valid,port
244100731,244100731,THALES,51.914046666666664,4.485006666666666,2025-07-13T11:32:08.138889+00:00,360.0,49714,51.914046666666664,4.485006666666666,1,15,True,True,-128,0,0.0,0,0,7,511,244100731,True,rotterdam
244620973,244620973,COTRANS 9           ,51.89822,4.537026666666667,2025-07-13T11:32:08.395406+00:00,198.2,33096,51.89822,4.537026666666667,1,0,False,False,-128,0,0.2,0,1,6,511,244620973,True,rotterdam
244630750,244630750,KRVE 58,51.88615333333333,4.44278,2025-07-13T11:32:08.475636+00:00,159.8,26033,51.88615333333333,4.44278,3,0,True,True,-128,0,29.2,0,0,8,511,244630750,True,rotterdam
244191618,244191618,BLANKENBURG,51.91162166666666,4.2435833333333335,2025-07-13T11:32:08.537422+00:00,360.0,22144,51.91162166666666,4.2435833333333335,1,0,True,True,-128,0,0.0,0,0,8,511,244191618,True,rotterdam
244670563,244670563,ALOHA               ,51.87992,4.26978,2025-07-13T11:32:08.871297+00:00,116.6,22144,51.87992,4.26978,1,0,False,True,-128,0,0.0,0,1,9,511,244670563,True,rotterdam
244830800,244830800, MSTX 8,51.90114666666667,4.472318333333333,2025-07-13T11:32:08.878816+00:00,54.1,22144,51.90114666666667,4.472318333333333,2,0,True,True,-128,0,23.0,0,0,8,511,244830800,True,rotterdam
244850360,244850360,IJSSELNAAR,51.87853833333334,4.425576666666667,2025-07-13T11:32:09.165889+00:00,360.0,98639,51.87853833333334,4.425576666666667,1,0,True,True,-128,0,0.0,0,1,8,511,244850360,True,rotterdam
205555890,205555890,BRILJANT,51.87571166666667,4.3091783333333336,2025-07-13T11:32:09.297467+00:00,360.0,84858,51.87571166666667,4.3091783333333336,3,5,True,True,-128,0,0.0,0,1,8,511,205555890,True,rotterdam
244660099,244660099,SYNTHESE 14,51.885353333333335,4.310156666666667,2025-07-13T11:32:09.450299+00:00,43.1,85978,51.885353333333335,4.310156666666667,3,5,True,True,-128,0,0.0,0,0,8,511,244660099,True,rotterdam
244700715,244700715,CECILIA,51.88342166666666,4.451458333333333,2025-07-13T11:32:09.548425+00:00,360.0,49486,51.88342166666666,4.451458333333333,1,0,True,True,-128,0,0.0,0,0,9,511,244700715,True,rotterdam
244810632,244810632,ALASKA,51.887861666666666,4.406198333333333,2025-07-13T11:32:09.563945+00:00,0.0,33121,51.887861666666666,4.406198333333333,1,0,False,False,-128,0,0.0,0,0,9,511,244810632,True,rotterdam
205501290,205501290,NOORDZEE,51.86522,4.270753333333333,2025-07-13T11:32:09.698114+00:00,86.5,22144,51.86522,4.270753333333333,1,0,True,True,-128,0,7.7,0,1,9,511,205501290,True,rotterdam
244710703,244710703,GEMINI,51.89667,4.46089,2025-07-13T11:32:09.969420+00:00,37.4,33137,51.89667,4.46089,1,0,True,True,-128,0,0.0,0,0,17,511,244710703,True,rotterdam
244615906,244615906,HAAI,51.879554999999996,4.445633333333333,2025-07-13T11:32:10.044347+00:00,360.0,2224,51.879554999999996,4.445633333333333,1,0,False,False,-128,0,0.0,0,1,9,511,244615906,True,rotterdam
244770979,244770979,EPSHIP 3,51.889265,4.276283333333334,2025-07-13T11:32:10.262783+00:00,360.0,86778,51.889265,4.276283333333334,3,5,True,True,-128,0,0.0,0,0,10,511,244770979,True,rotterdam
244750217,244750217,TONIJN    ,51.91366333333334,4.24842,2025-07-13T11:32:10.395702+00:00,305.2,33151,51.91366333333334,4.24842,1,0,True,True,-128,0,8.0,0,0,10,511,244750217,True,rotterdam
244710238,244710238,NORMA,51.895851666666665,4.3920449999999995,2025-07-13T11:32:10.418274+00:00,87.8,65920,51.895851666666665,4.3920449999999995,1,0,True,True,-127,0,9.7,0,0,10,82,244710238,True,rotterdam
244125138,244125138,SOMBRA,51.88541166666666,4.455676666666666,2025-07-13T11:32:10.712092+00:00,360.0,22144,51.88541166666666,4.455676666666666,1,0,True,True,-128,0,0.0,0,0,10,511,244125138,True,rotterdam
244860670,244860670,MSTX 9,51.896766666666664,4.394905,2025-07-13T11:32:10.871091+00:00,82.0,82414,51.896766666666664,4.394905,2,0,True,True,-128,0,25.2,0,0,10,511,244860670,True,rotterdam
244700236,244700236,SYNERGY,51.873465,4.331041666666667,2025-07-13T11:32:11.130920+00:00,341.3,22144,51.873465,4.331041666666667,1,0,True,True,-128,0,10.2,0,1,10,511,244700236,True,rotterdam
244670394,244670394,DA-MAR,51.899008333333335,4.484561666666666,2025-07-13T11:32:11.173872+00:00,360.0,33172,51.899008333333335,4.484561666666666,1,0,True,True,-128,0,0.0,0,0,10,511,244670394,True,rotterdam
244730396,244730396,CASTOR        ,51.90401833333333,4.486000000000001,2025-07-13T11:32:11.907524+00:00,294.9,2254,51.90401833333333,4.486000000000001,1,0,False,True,-128,0,0.0,0,0,11,511,244730396,True,rotterdam
244170379,244170379,GOEDHART,51.88313,4.451481666666667,2025-07-13T11:32:11.940614+00:00,360.0,22144,51.88313,4.451481666666667,1,0,True,True,-128,0,0.0,0,0,11,511,244170379,True,rotterdam
244660210,244660210,RAAMGRACHT,51.87938666666666,4.248305,2025-07-13T11:32:11.970407+00:00,360.0,49547,51.87938666666666,4.248305,1,0,True,True,-128,0,0.0,0,1,11,511,244660210,True,rotterdam
255805586,255805586,CHEM STAR 1         ,51.88690166666667,4.310375,2025-07-13T11:32:12.175400+00:00,279.4,84938,51.88690166666667,4.310375,3,5,True,False,0,0,0.1,0,0,8,11,255805586,True,rotterdam
244750822,244750822,PIZ BELLAVISTA,51.87518166666667,4.2735449999999995,2025-07-13T11:32:12.265314+00:00,360.0,27347,51.87518166666667,4.2735449999999995,3,0,True,True,-128,0,0.0,0,0,11,511,244750822,True,rotterdam
244020742,244020742,MSTX 12,51.89832833333333,4.373353333333333,2025-07-13T11:32:12.425670+00:00,124.0,76067,51.89832833333333,4.373353333333333,3,0,True,True,-128,0,21.8,0,0,12,511,244020742,True,rotterdam
244218882,244218882,K2,51.89113666666666,4.34437,2025-07-13T11:32:12.494843+00:00,125.9,82314,51.89113666666666,4.34437,1,0,True,True,-128,0,1.7,0,0,12,511,244218882,True,rotterdam
244123687,244123687,ULTIMO,51.88283,4.455283333333333,2025-07-13T11:32:12.584771+00:00,54.2,11699,51.88283,4.455283333333333,3,0,True,True,-128,0,0.0,0,0,12,511,244123687,True,rotterdam
244690300,244690300,ICARUS,51.913196666666664,4.491029999999999,2025-07-13T11:32:12.760436+00:00,42.0,49664,51.913196666666664,4.491029999999999,1,0,True,True,-128,0,7.5,0,1,12,511,244690300,True,rotterdam
244750693,244750693,MRD-TRANSFER        ,51.88557,4.454721666666667,2025-07-13T11:32:12.825441+00:00,142.7,21347,51.88557,4.454721666666667,3,0,True,True,-128,0,0.0,0,0,13,511,244750693,True,rotterdam
247356400,247356400,IEVOLI IVORY        ,51.89320333333333,4.459365,2025-07-13T11:32:13.053050+00:00,321.8,84938,51.89320333333333,4.459365,3,5,True,False,0,0,0.1,0,0,3,106,247356400,True,rotterdam
244138337,244138337,ALBATROS,51.90559666666666,4.379156666666666,2025-07-13T11:32:13.080673+00:00,349.7,2272,51.90559666666666,4.379156666666666,1,0,True,True,-128,0,6.4,0,0,12,511,244138337,True,rotterdam
